ID,time,mood,circumplex.arousal,circumplex.valence,activity,screen,call,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather
AS14.08,2014-04-18,6.0,-0.4,0.6,0.049041986144740375,936.6079995632168,0.0,0.0,8.937000000000001,178.033,0.0,50.42519718309859,112.96444578313253,0.0,67.792,678.915,1068.7894999999999,0.0,0.0,3.8617168141592915
AS14.08,2014-04-19,7.8,1.4,1.2,0.039002894386140255,2355.3289988040965,0.0,0.0,324.362,840.206,88.565,50.61885446009389,114.90365060240964,0.0,46.933,1092.221,1022.712,22.302,7.023,3.8174159292035394
AS14.08,2014-04-20,6.4,-1.2,0.8,0.004899344795389425,1317.5869996547704,0.0,0.0,2291.839,85.042,173.54200000000003,50.812511737089196,116.84285542168675,0.0,36.373000000000005,5884.73,976.6344999999999,17.156,15.074,3.7731150442477874
AS14.08,2014-04-21,6.4,-1.0,0.6,0.029294959666751913,2076.093999624253,0.0,0.0,90.122,600.21,437.264,51.006169014084506,118.78206024096386,5.032,31.308,905.644,930.557,0.0,6.026,3.7288141592920354
AS14.08,2014-04-22,6.0,-0.6,0.4,0.07739994303879248,1819.2249996662135,0.0,0.0,109.492,795.312,21.094,51.19982629107981,120.72126506024097,0.0,46.998000000000005,843.2529999999999,884.4794999999999,0.0,0.0,3.6845132743362834
AS14.08,2014-04-23,5.6,0.0,0.4,0.1249760272490379,1554.5250003337856,0.0,0.0,153.904,1044.884,0.0,51.39348356807511,122.66046987951808,0.0,51.104,435.924,838.4019999999999,0.0,0.0,3.6402123893805305
AS14.08,2014-04-24,6.666666666666667,0.3333333333333333,1.0,0.12800591195077682,1965.2279994487767,0.0,0.0,26.486,1270.667,82.896,51.587140845070415,124.59967469879518,0.0,547.374,554.572,792.3245,0.0,0.0,3.5959115044247785
AS14.08,2014-04-25,6.333333333333333,0.0,0.8,0.028321012544802848,2004.8570005893716,0.0,0.0,92.297,10351.418,0.0,51.780798122065725,126.53887951807229,163.344,51.705,812.8720000000001,746.247,0.0,0.0,3.5516106194690265
AS14.08,2014-04-26,6.0,-0.5,0.25,0.047178819444444485,702.6440005302428,0.0,0.0,276.46,156.572,0.0,51.97445539906103,128.4780843373494,148.68663636363635,29.159,237.624,700.1695,0.0,0.0,3.5073097345132744
AS14.08,2014-04-27,6.0,-0.8333333333333334,0.6666666666666666,0.005429837164750958,2228.388000011444,0.0,3.0,100.223,704.723,835.74,52.16811267605633,130.4172891566265,134.0292727272727,34.178,700.691,654.092,0.0,0.0,3.4630088495575215
AS14.08,2014-04-28,5.8,-0.8,0.6,0.02225241545893721,864.7580003738399,0.0,2.7777777777777777,127.955,122.74300000000001,109.162,52.36176995305164,132.35649397590362,119.37190909090909,45.431,461.776,608.0145,0.0,0.0,3.4187079646017695
AS14.08,2014-04-29,5.75,-0.25,0.25,0.030996148459383754,2025.4379999637601,0.0,2.5555555555555554,21.515,1157.159,111.408,52.555427230046945,134.29569879518073,104.71454545454546,39.375,694.2059999999999,561.9369999999999,0.0,0.0,3.3744070796460175
AS14.08,2014-04-30,6.666666666666667,-0.5,1.0,0.03482503992976501,3999.0009987354206,0.0,2.3333333333333335,38.781,3192.407,202.554,52.74908450704225,136.23490361445783,90.05718181818182,38.314,523.099,515.8594999999999,0.0,0.0,3.3301061946902655
AS14.08,2014-05-01,7.0,0.4,0.8,0.037314098552964456,5458.796000480648,0.0,2.111111111111111,96.708,9933.222999999998,3751.748,52.94274178403755,138.17410843373494,75.39981818181818,57.046,442.897,469.7819999999999,0.0,202.552,3.2858053097345135
AS14.08,2014-05-02,7.2,-0.4,1.0,0.1817380077030812,703.1720004081725,0.0,1.8888888888888888,29.822,157.961,29.418,53.13639906103286,140.11331325301205,60.74245454545455,45.739999999999995,436.49399999999997,423.70449999999994,0.0,3.172,3.2415044247787606
AS14.08,2014-05-03,7.4,0.4,1.0,0.22181372986475956,883.2579998970028,0.0,1.6666666666666667,86.962,1322.47,383.92750000000007,53.330056338028164,142.05251807228916,46.08509090909091,36.626999999999995,437.165,377.62699999999995,6.071,44.214,3.1972035398230085
AS14.08,2014-05-04,6.8,-0.2,1.0,0.04327761276924563,1968.681000471115,1.0,1.4444444444444446,162.032,780.008,738.4370000000001,53.52371361502347,143.99172289156627,31.42772727272728,34.334,681.4110000000001,331.54949999999997,311.757,30.14933333333333,3.1529026548672565
AS14.08,2014-05-05,6.666666666666667,-1.0,1.0,0.0026041666666666687,263.81499981880165,2.0,1.2222222222222223,95.6695,36.584,1092.9465,53.71737089201878,145.93092771084338,16.77036363636364,22.215,204.482,285.472,314.346,16.084666666666664,3.1086017699115045
AS14.09,2014-03-21,7.0,0.0,1.0,0.03272569444444444,3007.8339989185324,3.0,1.0,29.307,1221.081,1447.4560000000001,53.91102816901408,147.8701325301205,2.113,216.90800000000002,163.525,239.3945,316.935,2.0199999999999996,3.0643008849557525
AS14.09,2014-03-22,7.0,0.0,0.6666666666666666,0.06284722222222221,4706.241000652313,0.0,0.0,149.06,2687.0550000000003,4606.765,54.104685446009384,149.8093373493976,13.309,147.031,122.56800000000001,193.317,319.524,1.003,3.02
AS14.09,2014-03-23,6.75,0.75,0.25,0.033333333333333305,7160.279999732973,0.0,1.0,299.254,3187.773,35937.645,54.29834272300469,151.7485421686747,0.0,68.399,18.333,193.588,322.113,3.054,0.0
AS14.09,2014-03-24,7.25,0.5,0.5,0.07916666666666668,5929.98400068283,0.0,0.0,60.258,3151.801,1067.735,54.492,153.6877469879518,4.090999999999999,83.63300000000001,903.1550000000001,250.549,324.702,20.666999999999998,0.0
AS14.09,2014-03-25,6.2,0.4,-0.2,0.02569444444444444,7212.193001270292,1.0,0.0,327.62199999999996,2417.235,3985.339,106.12,155.62695180722892,10.256,72.38,122.999,32.474,0.0,3.016,17.433
AS14.09,2014-03-26,7.75,0.5,0.75,0.08631557618626584,8552.027000188831,3.0,2.0,625.437,1505.181,2757.001,61.349,157.56615662650603,1.004,46.913,318.847,0.0,0.0,75.99900000000001,0.0
AS14.09,2014-03-27,7.8,-0.4,0.8,0.027083333333333345,4169.421998977661,1.0,0.0,210.582,790.652,2440.0,0.0,159.50536144578314,0.0,96.622,501.61699999999996,1.01,112.478,0.0,14.396
AS14.09,2014-03-28,8.25,-0.25,1.0,0.07977843915343912,10467.48400187493,4.0,0.0,509.971,2641.962,5631.858,56.071,161.44456626506025,6.096,245.898,293.719,983.769,17.192,70.97200000000001,0.0
AS14.09,2014-03-29,8.0,-0.4,1.0,0.08229166666666667,7516.976999044419,5.0,0.0,454.912,3478.223,3166.781,0.0,163.38377108433735,0.0,63.889,188.847,157.702,0.0,3.242,0.0
AS14.09,2014-03-30,7.75,-1.0,1.0,0.11195652173913048,8669.2909989357,2.0,1.0,1384.013,3493.521,3177.558,21.601,165.32297590361446,0.0,41.815,491.89300000000003,0.0,0.0,4.061,50.67
AS14.09,2014-03-31,7.0,-0.2,0.2,0.08333333333333336,6808.904999494553,3.0,0.0,623.375,3363.6079999999997,2077.002,97.282,167.26218072289157,4.1,49.509,10.145,576.383,0.0,4.042999999999999,0.0
AS14.09,2014-04-01,7.6,0.0,0.6,0.07986111111111115,12936.086001157757,5.0,0.0,2289.139,5259.525,4216.561,123.632,169.20138554216868,0.0,64.097,107.098,137.18,729.504,5.071,0.0
AS14.09,2014-04-02,6.2,0.2,0.0,0.041386554621848724,3616.184999942782,2.0,0.0,1302.409,698.093,1408.972,0.0,171.1405903614458,0.0,78.426,33.83,0.0,0.0,59.262,32.864
AS14.09,2014-04-03,7.6,0.0,0.6,0.18090277777777775,6119.871999502183,3.0,0.0,588.224,2006.619,1529.534,97.28999999999999,173.0797951807229,4.04,90.741,209.625,1508.771,80.247,0.0,0.0
AS14.09,2014-04-04,7.25,-0.75,0.75,0.07604166666666666,6912.645999670029,3.0,1.0,276.152,3102.534,2802.714,47.772,175.019,0.0,61.001000000000005,166.319,275.002,0.0,3.0869999999999997,0.0
AS14.09,2014-04-05,7.5,0.0,0.75,0.11562500000000002,5465.0930008888245,0.0,0.0,53.050999999999995,3022.079,2117.323,0.0,80.992,1.012,76.697,109.2,0.0,0.0,1.007,0.0
AS14.09,2014-04-06,6.8,-0.4,0.8,0.1388888888888889,7160.648002386096,0.0,0.0,269.692,2888.572,3578.599,51.71,79.04861111111111,4.025,52.749,260.428,0.0,4.098,22.322,24.224
AS14.09,2014-04-07,6.2,-0.5,0.0,0.07812500000000003,5353.679001808166,0.0,0.0,174.613,2635.42,1657.547,76.338,77.10522222222222,3.043,63.722,301.159,348.162,0.0,0.0,90.352
AS14.09,2014-04-08,7.2,0.0,0.6,0.08645833333333332,4055.727000236513,0.0,1.0,219.268,1722.977,17314.981,160.191,75.16183333333333,1.032,65.994,34.370999999999995,389.942,0.0,0.0,0.0
AS14.09,2014-04-09,6.5,0.25,0.25,0.034126984126984145,4303.1010003089905,3.0,0.0,455.00600000000003,1715.135,2041.404,23.372,73.21844444444444,0.0,29.334,28.382,26.014,0.0,0.0,0.0
AS14.09,2014-04-10,6.0,0.75,0.0,0.030357142857142857,2158.587001562118,1.0,0.0,116.389,826.867,921.554,0.0,71.27505555555555,0.0,19.387,196.27100000000002,0.0,77.658,2.019,0.0
AS14.09,2014-04-11,6.8,0.0,0.6,0.1142857142857143,5562.076999187465,0.0,0.0,2.008,765.301,690.963,23.749,69.33166666666668,0.0,19.296,0.0,598.908,153.30700000000002,0.0,0.0
AS14.09,2014-04-12,7.0,0.0,0.8,0.06944444444444443,2841.5630002021794,2.0,0.0,0.0,1664.717,1146.349,0.0,67.38827777777777,0.0,52.752,0.0,0.0,0.0,59.098000000000006,0.0
AS14.09,2014-04-13,6.0,-0.8,0.0,0.1722222222222222,1216.8459997177124,0.0,1.0,12.187,503.457,273.882,0.0,65.4448888888889,0.0,15.207999999999998,0.0,411.041,0.0,1.008,0.0
AS14.09,2014-04-14,5.8,-0.2,-0.2,0.08333333333333319,823.1890001296997,1.0,1.0,75.483,186.686,482.67,0.0,63.50150000000001,5.029,25.479,0.0,77.72,0.0,0.0,0.0
AS14.09,2014-04-15,6.0,0.0,0.0,0.08854166666666669,1799.896999597549,1.0,1.0,120.66499999999999,595.632,1042.797,148.776,61.55811111111112,0.0,11.277000000000001,0.0,0.0,0.0,0.0,0.0
AS14.09,2014-04-16,5.5,-0.5,-0.25,0.015584415584415586,588.7820003032683,0.0,0.0,10.120999999999999,262.839,419.492,0.0,59.61472222222223,0.0,29.612,0.0,0.0,0.0,0.0,0.0
AS14.09,2014-04-17,7.0,0.0,0.75,0.11045653907496016,2211.44800043106,1.0,1.0,31.595999999999997,1268.037,651.998,36.512,57.67133333333334,0.0,32.259,0.0,43.024,151.641,5.107,0.0
AS14.09,2014-04-18,6.6,-1.2,0.6,0.11473829201101932,2364.1620001792908,2.0,1.0,130.091,516.495,1488.692,80.219,55.72794444444445,72.352,12.053,38.117,22.127,0.0,3.0109999999999997,0.0
AS14.09,2014-04-19,8.0,0.25,1.0,0.11314935064935065,1896.4769990444192,0.0,0.0,13.157,761.494,584.2470000000001,0.0,53.784555555555556,4.028,20.803,36.476,475.38599999999997,0.0,0.0,0.0
AS14.09,2014-04-20,6.25,0.0,0.25,0.041548295454545435,421.08100032806396,0.0,0.0,2.012,248.21,208.97,0.0,51.841166666666666,4.626227272727272,0.0,267.892,61.328,0.0,0.0,0.0
AS14.09,2014-04-21,6.5,-1.0,0.5,0.015309343434343438,848.1339998245237,2.0,0.0,66.726,66.779,554.8820000000001,32.886,49.897777777777776,5.224454545454545,16.339,0.0,0.0,108.031,2.205,0.0
AS14.09,2014-04-22,6.6,-0.2,0.4,0.06439393939393938,2612.397999525069,15.0,0.0,814.349,835.922,1426.935,0.0,47.95438888888889,5.8226818181818185,0.0,26.468,0.0,0.0,2.3829375,0.0
AS14.09,2014-04-23,6.333333333333333,-0.3333333333333333,0.3333333333333333,0.03922032828282828,2925.293999671936,2.0,2.0,810.7320000000001,765.12,1200.412,71.327,46.011,6.420909090909091,23.765,28.135,0.0,30.26,2.5608750000000002,0.0
AS14.09,2014-04-24,7.2,0.2,1.0,0.04203282828282827,763.8369996547699,5.0,2.076923076923077,23.392,302.979,422.545,0.0,44.06761111111111,7.019136363636363,7.085,0.0,4.024,0.0,2.7388125,5.032
AS14.09,2014-04-25,7.25,0.25,1.0,0.11581439393939394,1263.7550008296962,4.916666666666667,2.1538461538461537,4.023,644.268,976.648,47.889,42.12422222222222,7.617363636363637,25.513,0.0,10.496933333333335,71.26,2.91675,14.066
AS14.09,2014-04-26,8.0,0.0,1.0,0.11026936026936031,1797.3450000286102,4.833333333333333,2.230769230769231,74.732,1051.722,404.52,203.255,40.18083333333333,8.21559090909091,38.775,8.226,16.969866666666668,70.47707142857143,3.0946875,25.462
AS14.09,2014-04-27,6.25,-1.0,0.25,0.11372583084129531,2185.3782727935104,4.75,2.3076923076923075,134.82145454545454,1040.7153636363637,386.59881818181816,190.44066666666666,38.23744444444444,8.813818181818181,41.786818181818184,406.89581818181824,23.442800000000002,69.69414285714286,3.2726249999999997,25.935675
AS14.09,2014-04-28,6.6,0.0,0.6,0.11718230141323031,2573.41154555841,4.666666666666667,2.3846153846153846,194.91090909090912,1029.7087272727272,368.67763636363634,177.62633333333332,36.29405555555556,9.412045454545456,44.79863636363636,805.5656363636365,29.915733333333336,68.9112142857143,3.4505624999999998,26.40935
AS14.09,2014-04-29,6.75,-0.5,0.5,0.12063877198516532,2961.44481832331,4.583333333333333,2.4615384615384617,255.00036363636366,1018.7020909090909,350.7564545454545,164.812,34.35066666666667,10.010272727272728,47.81045454545455,1204.2354545454548,36.388666666666666,68.12828571428572,3.6285,26.883025
AS14.09,2014-04-30,7.0,-0.5,0.75,0.1240952425571003,3349.47809108821,4.5,2.5384615384615383,315.0898181818182,1007.6954545454545,332.8352727272727,151.99766666666665,32.40727777777778,10.6085,50.822272727272725,1602.905272727273,42.8616,67.34535714285714,3.8064375,27.3567
AS14.09,2014-05-01,7.5,-0.25,0.75,0.1275517131290353,3737.51136385311,4.416666666666667,2.6153846153846154,375.17927272727275,996.6888181818182,314.9140909090909,139.18333333333334,30.46388888888889,11.206727272727274,53.83409090909091,2001.5750909090914,49.33453333333334,66.56242857142857,3.984375,27.830375
AS14.09,2014-05-02,7.6,0.0,0.8,0.1310081837009703,4125.5446366180095,4.333333333333333,2.6923076923076925,435.26872727272735,985.6821818181818,296.99290909090905,126.369,28.5205,11.804954545454546,56.84590909090909,2400.2449090909095,55.80746666666667,65.7795,4.1623125,28.30405
AS14.09,2014-05-03,7.75,0.25,0.75,0.1344646542729053,4513.57790938291,4.25,2.769230769230769,495.35818181818183,974.6755454545455,279.07172727272723,113.55466666666666,26.57711111111111,12.403181818181817,59.857727272727274,2798.9147272727278,62.2804,64.99657142857143,4.340249999999999,28.777725
AS14.09,2014-05-04,6.6,0.2,0.4,0.13792112484484031,4901.61118214781,4.166666666666667,2.8461538461538463,555.4476363636364,963.6689090909091,261.1505454545454,100.74033333333333,24.633722222222225,13.001409090909092,62.86954545454546,3197.584545454546,68.75333333333333,64.21364285714286,4.5181875,29.2514
AS14.09,2014-05-05,6.0,-1.0,0.5,0.1413775954167753,5289.64445491271,4.083333333333333,2.9230769230769234,615.5370909090909,952.6622727272727,243.22936363636362,87.92599999999999,22.690333333333335,13.599636363636364,65.88136363636363,3596.2543636363644,75.22626666666667,63.43071428571429,4.696124999999999,29.725075
AS14.12,2014-03-15,5.5,0.0,-0.5,0.1448340659887103,5677.67772767761,4.0,3.0,675.6265454545455,941.6556363636364,225.3081818181818,75.11166666666665,20.746944444444445,14.197863636363639,68.89318181818182,3994.9241818181827,81.6992,62.64778571428572,4.874062499999999,30.19875
AS14.12,2014-03-27,7.0,-0.5,1.0,0.1482905365606453,6065.711000442509,2.0,0.0,735.716,930.649,207.387,62.29733333333331,18.803555555555555,14.79609090909091,71.905,4393.594,88.17213333333333,61.86485714285715,5.052,30.672425
AS14.12,2014-03-28,6.75,0.0,0.75,0.1121886973180077,10478.017000198368,9.0,0.0,4855.0869999999995,2540.571,3861.5420000000004,49.483000000000004,16.86016666666667,15.394318181818182,77.908,3569.373,94.64506666666668,61.08192857142857,14.169,31.146099999999997
AS14.12,2014-03-29,6.75,1.0,1.0,0.12607506942792832,9956.593999385828,5.0,0.0,6546.763999999999,1318.068,1001.059,36.66866666666667,14.916777777777781,15.992545454545457,51.707,1167.0040000000001,101.11800000000001,60.299,8.12,31.619774999999997
AS14.12,2014-03-30,5.8,-0.2,0.25,0.050002669288337596,3085.156000614166,1.0,0.0,805.483,790.708,473.693,23.85433333333333,12.973388888888891,16.59077272727273,53.669,914.519,0.0,62.29117073170732,15.117,32.09345
AS14.12,2014-03-31,6.4,0.4,0.4,0.07254649006645171,3845.6270000934614,1.0,0.0,954.035,633.707,411.651,11.04,11.03,17.189,47.557,939.671,772.399,64.28334146341463,0.0,32.567125
AS14.12,2014-04-01,6.4,0.4,0.75,0.1407921548420124,8892.608999252321,2.0,0.0,1334.388,2928.829,751.292,55.378,3.766,0.0,44.646,3253.437,68.079,66.27551219512195,0.0,33.0408
AS14.12,2014-04-02,6.0,-0.4,0.3333333333333333,0.14706022748475056,13215.448000431052,3.0,0.0,841.662,2319.867,759.095,128.498,0.0,397.502,77.779,2587.372,25.71,68.26768292682927,0.0,33.514475
AS14.12,2014-04-03,5.4,0.4,0.0,0.15734126984126984,10063.442001819609,3.0,0.0,2386.118,2760.775,1194.806,133.62,0.0,848.027,40.629999999999995,4213.197,373.786,70.25985365853658,0.0,33.98815
AS14.12,2014-04-04,6.5,0.75,0.6666666666666666,0.13877989048726838,7406.303998708725,8.0,3.0,1238.833,1244.954,359.466,0.0,0.0,525.1370000000001,45.5,2331.898,1689.117,72.2520243902439,0.0,34.461825
AS14.12,2014-04-05,6.2,0.0,0.4,0.15029831343020303,4866.7180008888245,3.0,1.0,1613.18,212.44,1451.876,39.611000000000004,4.009,0.0,66.791,2087.258,214.084,74.24419512195122,0.0,34.9355
AS14.12,2014-04-06,6.25,0.25,0.75,0.08721111947339887,2818.0290002822862,0.0,0.0,567.62,165.981,636.325,0.0,0.0,0.0,39.345,1061.839,346.34400000000005,76.23636585365854,0.0,35.409175
AS14.12,2014-04-07,6.4,0.2,1.0,0.12565511935667534,5998.4570002555865,0.0,0.0,1598.445,654.444,777.991,49.379,108.33800000000001,5.036,59.736,2723.026,248.585,78.22853658536586,42.897999999999996,35.88285
AS14.12,2014-04-08,6.25,0.0,0.25,0.11765497159315706,7995.541000366211,2.0,0.0,3070.942,1390.59,1452.768,196.12099999999998,0.0,98.882,44.583,3365.645,117.344,80.22070731707316,0.0,36.356525
AS14.12,2014-04-09,5.25,0.0,-0.5,0.16551672904404247,11045.18599843979,0.0,0.0,30519.818,1768.844,2337.654,38.118,179.81300000000002,179.947,41.01,3970.779,65.869,82.21287804878048,17.396,36.8302
AS14.12,2014-04-10,6.4,0.2,0.6,0.13382078343157316,7782.513999700544,0.0,0.0,2114.53,547.5509999999999,438.221,0.0,5.149,0.0,56.132,4960.509,0.0,84.2050487804878,0.0,37.303875
AS14.12,2014-04-11,6.6,-0.5,1.0,0.07151068346684088,4888.1749980449695,2.0,0.0,9721.517,169.195,381.991,0.0,0.0,0.0,45.553,2574.388,232.482,86.19721951219512,0.0,37.77755
AS14.12,2014-04-12,6.8,0.0,0.8,0.08403201429421403,7295.19900035858,0.0,0.0,2864.401,1886.542,673.54,0.0,0.0,11.059,72.906,2253.308,597.033,88.18939024390244,12.068,38.251225
AS14.12,2014-04-13,5.6,0.6,0.0,0.09538332496422719,8651.996002197266,3.0,0.0,1239.1779999999999,1637.8729999999998,1137.717,0.0,0.0,45.218,70.062,4090.987,156.096,90.18156097560976,5.019,38.7249
AS14.12,2014-04-14,6.6,-0.4,0.8,0.08742418577600534,7834.32399940491,1.0,0.0,1622.191,1086.819,1671.033,22.081,0.0,0.0,74.521,3227.4790000000003,0.0,92.17373170731707,10.109,39.198575
AS14.12,2014-04-15,6.8,0.2,1.0,0.12005049713493486,7183.024999380113,6.0,0.0,2352.609,2162.354,277.298,40.322,0.0,173.566,53.344,3179.647,0.0,94.16590243902439,5.128,39.67225
AS14.12,2014-04-16,7.0,0.0,1.0,0.19809923260395704,7032.783002853394,3.0,2.0,2876.7180000000003,2180.453,990.051,0.0,0.0,0.0,62.984,1828.739,129.132,96.15807317073171,0.0,40.145925
AS14.12,2014-04-17,6.8,-0.6,0.8,0.13106163600075882,7747.718999624252,2.0,0.0,1108.736,1762.53,434.02,49.768,0.0,125.091,49.81,3914.188,262.063,98.15024390243903,5.022,40.6196
AS14.12,2014-04-18,6.6,-0.6,0.8,0.07997912314877687,5904.472999334335,0.0,0.0,796.857,315.754,768.622,9.264,0.0,0.0,54.298,3149.413,476.158,100.14241463414635,4.026,41.093275
AS14.12,2014-04-19,5.8,0.4,0.4,0.16716522568030542,7279.017001152038,4.0,2.0,32945.276,1422.102,862.015,0.0,0.0,0.0,59.983,2462.619,93.026,102.13458536585367,0.0,41.56695
AS14.12,2014-04-20,6.4,0.4,1.0,0.22026726549487374,15072.072999715812,0.0,0.0,3891.594,744.578,1323.4270000000001,0.0,550.414,82.47,51.321,4599.367,430.585,104.12675609756099,7.142,42.040625
AS14.12,2014-04-21,6.0,-0.25,0.75,0.0702309086923999,4222.318999528884,1.0,0.0,1243.055,1039.461,110.981,0.0,61.195,0.0,45.51,1880.291,83.25099999999999,106.1189268292683,3.038,42.5143
AS14.12,2014-04-22,6.5,0.25,1.0,0.16462706487320147,18346.558000326168,2.0,0.0,2517.718,3176.774,5768.909,35.153000000000006,0.0,0.0,58.138999999999996,5208.823,1367.324,108.11109756097562,4.156,42.987975
AS14.12,2014-04-23,5.8,0.0,0.8,0.11449388733473977,5621.264999151228,6.0,0.0,1266.985,546.161,626.889,0.0,0.0,44.187,39.926,3131.532,256.502,110.10326829268293,0.0,43.46165
AS14.12,2014-04-24,6.6,-0.6,0.6,0.08522280013775359,6934.605998277665,1.0,0.0,3131.0499999999997,289.282,745.889,109.329,0.0,164.138,41.343999999999994,3729.074,659.855,112.09543902439025,0.0,43.935325
AS14.12,2014-04-25,5.6,0.2,0.2,0.13467870198927026,4744.062000751495,3.0,1.0,2088.08,511.947,97.38900000000001,78.27000000000001,0.0,0.0,46.248,1831.126,782.174,114.08760975609756,36.423,44.409
AS14.12,2014-04-26,7.0,0.25,1.0,0.3325771057511279,3425.820999383924,6.0,0.0,979.578,293.235,337.142,0.0,0.0,0.0,42.465,1013.5759999999999,761.6370000000001,116.07978048780488,0.0,22.066
AS14.12,2014-04-27,6.0,0.0,0.75,0.19347949106485993,5069.173999309539,1.0,0.0,759.456,295.29,624.505,0.0,0.0,15.093,67.653,1675.012,1366.3990000000001,118.0719512195122,0.0,86.672
AS14.12,2014-04-28,6.6,-0.6,1.0,0.0853976874322089,3979.2940003871927,2.0,8.0,1955.539,740.361,378.06100000000004,63.189,0.0,0.0,44.439,1723.733,128.399,120.0641219512195,0.0,86.23171891891892
AS14.12,2014-04-29,6.0,-0.4,1.0,0.07919763729171322,6085.489000082016,4.0,0.0,2113.0769999999998,863.179,359.93899999999996,0.0,0.0,171.43,48.704,3697.746,0.0,122.05629268292682,0.0,85.79143783783783
AS14.12,2014-04-30,6.25,-0.25,0.6666666666666666,0.12199319253000575,6141.15299963951,2.0,0.0,1681.248,1570.289,1044.383,0.0,0.0,36.22,36.543,2048.4139999999998,476.321,124.04846341463414,4.11,85.35115675675675
AS14.12,2014-05-01,6.2,-0.2,0.5,0.09557003863382328,10759.314000368111,0.0,2.0,1453.762,2178.99,956.837,434.079,181.611,71.407,60.44,3774.002,284.954,126.04063414634146,5.048,84.91087567567567
AS14.12,2014-05-02,5.5,0.0,0.5,0.1309995432502886,17130.235999345776,1.0,0.0,2623.1130000000003,2517.301,2755.815,249.135,181.47563636363634,37.361999999999995,45.013,5042.722,245.935,128.03280487804878,4.063,84.47059459459459
AS14.12,2014-05-03,5.6,-0.4,0.2,0.08514009749880902,5445.758001565932,1.0,1.0,2817.4339999999997,961.563,474.135,52.151,181.34027272727272,70.349,47.693,2205.75,1.026,130.0249756097561,22.674,84.0303135135135
AS14.12,2014-05-04,4.8,-0.8,-0.2,0.11459872269952807,7504.151001453398,0.0,0.6666666666666667,3155.5840000000003,356.15700000000004,1252.722,58.49066666666667,181.20490909090907,68.2945,44.191,4638.61,716.37325,132.01714634146342,21.223142857142857,83.59003243243242
AS14.12,2014-05-05,6.0,0.0,0.3333333333333333,0.032041855203619865,2281.6200006008153,2.0,0.33333333333333337,1344.748,1019.573,135.69299999999998,64.83033333333333,181.06954545454545,66.24000000000001,24.093999999999998,517.5790000000001,1431.7205000000001,134.00931707317073,19.772285714285715,83.14975135135136
AS14.13,2014-03-13,7.0,-2.0,1.0,0.06397629783265284,1252.236999988556,1.0,0.0,64.527,513.395,73.508,71.17,180.9341818181818,64.1855,467.236,174.092,2147.06775,136.00148780487805,18.32142857142857,82.70947027027027
AS14.13,2014-03-14,7.8,0.2,1.4,0.09591074046168581,7292.196001768112,0.0,3.0,1799.371,4896.72,100.104,77.50966666666667,180.79881818181818,62.131,1211.863,938.998,2862.415,137.99365853658537,16.87057142857143,82.26918918918919
AS14.13,2014-03-15,7.0,0.2,0.4,0.1278451830907188,4634.640998601915,0.0,3.0,2043.058,3284.496,671.0500000000001,83.84933333333333,180.66345454545453,60.0765,1157.275,565.078,0.0,139.9858292682927,15.419714285714287,81.82890810810811
AS14.13,2014-03-16,6.4,-1.0,0.2,0.15977962571975174,4920.903999090192,0.0,0.0,128.676,649.433,37.964,90.189,180.5280909090909,58.022000000000006,2366.203,571.198,0.0,141.978,13.968857142857143,81.38862702702703
AS14.13,2014-03-17,6.6,0.0,0.8,0.19171406834878474,3146.8159987926483,0.0,0.0,1027.13,1015.131,0.0,96.52866666666667,180.39272727272726,55.9675,701.4730000000001,426.51000000000005,236.14800000000002,0.0,12.518,80.94834594594595
AS14.13,2014-03-18,7.0,-0.2,0.8,0.22364851097781768,2748.7139985561375,0.0,0.0,556.45,5882.241,2464.328,102.86833333333334,180.25736363636364,53.913000000000004,981.155,416.742,0.0,0.0,0.0,80.50806486486486
AS14.13,2014-03-19,7.8,-0.2,1.2,0.2555829536068507,15164.403999090206,0.0,0.0,790.3800000000001,9544.346,1074.9009999999998,109.208,180.12199999999999,51.85850000000001,4203.599,294.512,0.0,0.0,0.0,80.06778378378378
AS14.13,2014-03-20,6.4,0.8,0.2,0.2875173962358836,8615.40499901772,0.0,0.0,462.368,7656.217,670.7539999999999,115.54766666666666,179.98663636363636,49.804,626.9239999999999,497.604,0.0,0.0,0.0,79.6275027027027
AS14.13,2014-03-21,6.4,0.6,0.6,0.08464871219157337,12928.499998092653,0.0,2.0,144.126,14123.69,1224.32,121.88733333333334,179.85127272727271,47.749500000000005,109.863,162.789,47.006,0.0,0.0,79.18722162162162
AS14.13,2014-03-22,8.4,1.4,1.6,0.09397349961866085,12328.156999826428,0.0,0.0,925.617,8514.374,2283.683,128.227,179.7159090909091,45.69500000000001,355.851,654.827,0.0,0.0,0.0,78.74694054054054
AS14.13,2014-03-23,7.4,1.6,1.0,0.11916263386851622,6527.276000261304,0.0,2.0,387.581,5841.738,631.9680000000001,134.56666666666666,179.58054545454544,43.6405,316.934,249.13299999999998,0.0,19.359,0.0,78.30665945945945
AS14.13,2014-03-24,8.8,1.0,1.8,0.3074129857071034,4688.187000513077,2.0,0.0,341.122,3140.384,944.294,140.90633333333332,179.44518181818182,41.586000000000006,97.92,186.043,0.0,0.0,0.0,77.86637837837837
